city,Month_Year,co,no,no2,o3,so2,pm2_5,pm10,nh3
Narvik,04_2024,234.89563748079877,0.027419354838709678,0.37261136712749615,83.92989247311829,0.07327188940092166,0.5082334869431644,0.5648694316436252,0.3505529953917051
Narvik,05_2022,206.8801747311828,0.023252688172043012,0.3874462365591398,72.78763440860214,0.35473118279569893,0.7712231182795698,0.927741935483871,0.07233870967741936
Narvik,05_2023,204.53579301075268,0.01846774193548387,0.4078494623655914,78.40033602150537,0.39306451612903226,0.775994623655914,1.0129435483870968,0.07540322580645162
Narvik,06_2022,170.52755555555555,0.03079166666666667,0.4932916666666667,59.560972222222226,0.36162500000000003,1.1536527777777779,1.4768055555555555,0.059875
Narvik,06_2023,193.2570972222222,0.044819444444444446,0.5573888888888889,63.56605555555555,0.359375,1.301,2.8866944444444447,0.08647222222222221
Narvik,07_2022,151.94864942528736,0.025373563218390804,0.4820833333333333,48.49336206896551,0.20376436781609195,0.9961637931034484,1.2113218390804599,0.05574712643678161
Narvik,07_2023,181.82130376344085,0.037513440860215054,0.4813844086021505,35.483602150537635,0.14068548387096774,1.0719354838709678,2.5823655913978496,0.08247311827956989
Narvik,08_2022,162.6877688172043,0.01506720430107527,0.40399193548387097,51.23532258064516,0.26426075268817206,1.0098790322580646,1.3506048387096774,0.060631720430107526
Narvik,08_2023,194.70400537634407,0.02481182795698925,0.5273924731182795,50.020268817204304,0.1406451612903226,1.07630376344086,3.0426612903225805,0.10206989247311828
Narvik,09_2022,169.39263888888888,0.010347222222222223,0.40662499999999996,54.68880555555556,0.11302777777777777,0.8220416666666667,3.7749444444444444,0.07401388888888889
Narvik,09_2023,220.96923959827834,0.0067288378766140605,0.4862697274031564,56.558737446197995,0.17664275466284074,0.8827116212338594,2.234074605451937,0.07022955523672884
Narvik,10_2022,174.63944892473117,0.001760752688172043,0.3970161290322581,62.176357526881716,0.16185483870967743,0.7320026881720431,2.777997311827957,0.041384408602150535
Narvik,10_2023,238.1584561891516,0.0018776077885952714,0.3744645340751043,63.95104311543811,0.1410709318497914,0.6181084840055633,2.2273713490959666,0.11300417246175243
Narvik,11_2022,190.71018055555552,8.333333333333333e-05,0.5186666666666666,60.03037500000001,0.17455555555555557,1.1098611111111112,5.543819444444445,0.10152777777777777
Narvik,11_2023,232.30973611111114,0.0009027777777777778,0.46048611111111115,66.90715277777778,0.11425,0.7185694444444445,2.5157499999999997,0.131
Narvik,12_2022,205.5911011904762,0.0,0.47764880952380956,62.575431547619054,0.24092261904761905,0.6607440476190476,1.8972470238095238,0.09325892857142858
Narvik,12_2023,241.27047043010754,0.0,0.4916129032258064,63.11630376344086,0.09411290322580644,0.7443010752688172,2.393548387096774,0.12393817204301076
Ndende,01_2023,291.28228494623653,0.560725806451613,0.9057123655913979,3.981008064516129,0.06544354838709678,1.1526075268817204,1.377190860215054,0.16896505376344087
Ndende,01_2024,258.10938888888893,0.21644444444444444,1.0234722222222221,5.887222222222222,0.0657361111111111,1.2025138888888889,1.4997222222222222,0.1356388888888889
Ndende,02_2023,317.9126762820513,0.3770833333333333,1.0517628205128204,5.207692307692308,0.06586538461538462,1.4470032051282051,1.77650641025641,0.16775641025641028
Ndende,02_2024,322.55454022988505,0.24199712643678162,1.0805459770114942,4.829784482758621,0.06775862068965517,1.2024425287356322,-12.914928160919542,0.15482758620689657
Ndende,03_2023,257.90330555555556,0.28480555555555553,0.7715277777777778,5.163541666666666,0.05579166666666667,1.3639166666666667,1.6619583333333332,0.08745833333333333
Ndende,03_2024,280.16486559139787,0.241747311827957,1.0334274193548387,4.211236559139785,0.06586021505376344,1.1303494623655914,1.3453360215053762,0.13213709677419355
Ndende,04_2022,257.3333333333333,1.029047619047619,0.9457142857142857,3.6671428571428573,0.060476190476190475,1.2709523809523808,1.4242857142857144,0.09
